timestamp,ticker,bid_price,bid_size,ask_price,ask_size,exchange
2009-02-13 09:30:52.082,C,3.51,136.0,3.53,22.0,Z
2009-02-13 09:30:52.083,C,3.51,134.0,3.53,32.0,Z
2009-02-13 09:30:52.083,C,3.52,251.0,3.53,28.0,T
2009-02-13 09:30:52.083,C,3.51,134.0,3.53,27.0,Z
2009-02-13 09:30:52.084,C,3.51,134.0,3.53,43.0,Z
2009-02-13 09:30:52.084,C,3.51,134.0,3.53,39.0,Z
2009-02-13 09:30:52.084,C,3.51,134.0,3.53,36.0,Z
2009-02-13 09:30:52.085,C,3.51,134.0,3.53,63.0,Z
2009-02-13 09:30:52.085,C,3.51,134.0,3.53,53.0,Z
2009-02-13 09:30:52.086,C,3.52,251.0,3.53,50.0,T
2009-02-13 09:30:52.086,C,3.51,134.0,3.53,68.0,Z
2009-02-13 09:30:52.086,C,3.51,132.0,3.53,71.0,Z
2009-02-13 09:30:52.086,C,3.51,132.0,3.53,68.0,Z
2009-02-13 09:30:52.086,C,3.51,132.0,3.53,69.0,Z
2009-02-13 09:30:52.086,C,3.51,132.0,3.53,72.0,Z
2009-02-13 09:30:52.088,C,3.52,2.0,3.53,94.0,P
2009-02-13 09:30:52.092,C,3.52,251.0,3.53,51.0,T
2009-02-13 09:30:52.092,C,3.52,249.0,3.53,69.0,T
2009-02-13 09:30:52.094,C,3.51,273.0,3.53,11.0,I
2009-02-13 09:30:52.096,C,3.51,273.0,3.53,13.0,I
2009-02-13 09:30:52.098,C,3.52,2.0,3.53,102.0,P
2009-02-13 09:30:52.130,C,3.52,249.0,3.53,77.0,T
2009-02-13 09:30:52.133,C,3.51,273.0,3.53,20.0,I
2009-02-13 09:30:52.135,C,3.52,249.0,3.53,79.0,T
2009-02-13 09:30:52.136,C,3.51,273.0,3.53,22.0,I
2009-02-13 09:30:52.147,C,3.51,273.0,3.53,20.0,I
2009-02-13 09:30:52.148,C,3.52,2.0,3.53,106.0,P
2009-02-13 09:30:52.166,C,3.52,30.0,3.53,72.0,Z
2009-02-13 09:30:52.166,C,3.52,18.0,3.53,72.0,Z
2009-02-13 09:30:52.166,C,3.52,52.0,3.53,72.0,Z
2009-02-13 09:30:52.169,C,3.52,52.0,3.53,68.0,Z
2009-02-13 09:30:52.169,C,3.52,52.0,3.53,66.0,Z
2009-02-13 09:30:52.169,C,3.52,52.0,3.53,70.0,Z
2009-02-13 09:30:52.169,C,3.51,264.0,3.53,20.0,I
2009-02-13 09:30:52.169,C,3.51,266.0,3.53,20.0,I
2009-02-13 09:30:52.171,C,3.52,52.0,3.53,65.0,Z
2009-02-13 09:30:52.171,C,3.52,15.0,3.53,20.0,I
2009-02-13 09:30:52.172,C,3.52,22.0,3.53,20.0,I
2009-02-13 09:30:52.172,C,3.52,38.0,3.53,20.0,I
2009-02-13 09:30:52.175,C,3.52,38.0,3.53,13.0,I
2009-02-13 09:30:52.176,C,3.52,53.0,3.53,13.0,I
2009-02-13 09:30:52.177,C,3.52,249.0,3.53,75.0,T
2009-02-13 09:30:52.177,C,3.52,249.0,3.53,77.0,T
2009-02-13 09:30:52.178,C,3.52,67.0,3.53,100.0,P
2009-02-13 09:30:52.179,C,3.52,249.0,3.53,74.0,T
2009-02-13 09:30:52.184,C,3.52,53.0,3.53,11.0,I
2009-02-13 09:30:52.203,C,3.52,4.0,3.53,158.0,N
2009-02-13 09:30:52.203,C,3.52,4.0,3.53,162.0,N
2009-02-13 09:30:52.226,C,3.52,249.0,3.53,68.0,T
2009-02-13 09:30:52.238,C,3.52,67.0,3.53,96.0,P
2009-02-13 09:30:52.271,C,3.52,241.0,3.53,68.0,T
2009-02-13 09:30:52.271,C,3.52,52.0,3.53,67.0,Z
2009-02-13 09:30:52.271,C,3.52,233.0,3.53,68.0,T
2009-02-13 09:30:52.275,C,3.52,228.0,3.53,68.0,T
2009-02-13 09:30:52.280,C,3.51,60.0,3.54,60.0,W
2009-02-13 09:30:52.285,C,3.52,43.0,3.53,11.0,I
2009-02-13 09:30:52.287,C,3.52,38.0,3.53,11.0,I
2009-02-13 09:30:52.330,C,3.52,228.0,3.53,66.0,T
2009-02-13 09:30:52.430,C,3.52,227.0,3.53,66.0,T
2009-02-13 09:30:52.497,C,3.52,50.0,3.53,67.0,Z
2009-02-13 09:30:52.499,C,3.52,65.0,3.53,96.0,P
2009-02-13 09:30:52.500,C,3.52,52.0,3.53,67.0,Z
2009-02-13 09:30:52.501,C,3.52,52.0,3.53,66.0,Z
2009-02-13 09:30:52.501,C,3.52,227.0,3.53,66.0,T
2009-02-13 09:30:52.502,C,3.52,52.0,3.53,65.0,Z
2009-02-13 09:30:52.503,C,3.52,49.0,3.53,65.0,Z
2009-02-13 09:30:52.503,C,3.52,50.0,3.53,65.0,Z
2009-02-13 09:30:52.504,C,3.52,50.0,3.53,65.0,Z
2009-02-13 09:30:52.506,C,3.52,52.0,3.53,65.0,Z
2009-02-13 09:30:52.507,C,3.52,50.0,3.53,65.0,Z
2009-02-13 09:30:52.508,C,3.52,63.0,3.53,94.0,P
2009-02-13 09:30:52.511,C,3.52,225.0,3.53,64.0,T
2009-02-13 09:30:52.511,C,3.52,227.0,3.53,65.0,T
2009-02-13 09:30:52.512,C,3.52,52.0,3.53,65.0,Z
2009-02-13 09:30:52.514,C,3.52,50.0,3.53,65.0,Z
2009-02-13 09:30:52.515,C,3.52,49.0,3.53,65.0,Z
2009-02-13 09:30:52.517,C,3.52,50.0,3.53,65.0,Z
2009-02-13 09:30:52.517,C,3.52,63.0,3.53,94.0,P
2009-02-13 09:30:52.520,C,3.52,225.0,3.53,69.0,T
2009-02-13 09:30:52.528,C,3.52,63.0,3.53,98.0,P
2009-02-13 09:30:52.586,C,3.52,52.0,3.53,65.0,Z
2009-02-13 09:30:52.588,C,3.52,50.0,3.53,65.0,Z
2009-02-13 09:30:52.594,C,3.52,49.0,3.53,65.0,Z
2009-02-13 09:30:52.596,C,3.52,224.0,3.53,69.0,T
2009-02-13 09:30:52.598,C,3.52,62.0,3.53,98.0,P
2009-02-13 09:30:52.598,C,3.52,65.0,3.53,98.0,P
2009-02-13 09:30:52.622,C,3.52,224.0,3.53,67.0,T
2009-02-13 09:30:52.623,C,3.52,224.0,3.53,72.0,T
2009-02-13 09:30:52.674,C,3.52,224.0,3.53,70.0,T
2009-02-13 09:30:52.714,C,3.52,50.0,3.53,65.0,Z
2009-02-13 09:30:52.715,C,3.52,49.0,3.53,65.0,Z
2009-02-13 09:30:52.718,C,3.52,63.0,3.53,98.0,P
2009-02-13 09:30:52.718,C,3.52,224.0,3.53,70.0,T
2009-02-13 09:30:52.720,C,3.52,50.0,3.53,65.0,Z
2009-02-13 09:30:52.721,C,3.52,225.0,3.53,70.0,T
2009-02-13 09:30:52.721,C,3.52,49.0,3.53,65.0,Z
2009-02-13 09:30:52.727,C,3.52,224.0,3.53,70.0,T
2009-02-13 09:30:52.728,C,3.52,62.0,3.53,98.0,P
2009-02-13 09:30:52.729,C,3.52,50.0,3.53,65.0,Z
2009-02-13 09:30:52.730,C,3.52,49.0,3.53,65.0,Z
2009-02-13 09:30:52.731,C,3.52,225.0,3.53,70.0,T
2009-02-13 09:30:52.736,C,3.52,224.0,3.53,70.0,T
2009-02-13 09:30:52.738,C,3.52,62.0,3.53,100.0,P
2009-02-13 09:30:52.742,C,3.52,51.0,3.53,67.0,Z
2009-02-13 09:30:52.742,C,3.52,50.0,3.53,67.0,Z
2009-02-13 09:30:52.742,C,3.52,50.0,3.53,65.0,Z
2009-02-13 09:30:52.746,C,3.52,229.0,3.53,74.0,T
2009-02-13 09:30:52.795,C,3.52,52.0,3.53,67.0,Z
2009-02-13 09:30:52.796,C,3.52,230.0,3.53,74.0,T
2009-02-13 09:30:52.796,C,3.52,51.0,3.53,67.0,Z
2009-02-13 09:30:52.798,C,3.52,62.0,3.53,100.0,P
2009-02-13 09:30:52.802,C,3.52,229.0,3.53,74.0,T
2009-02-13 09:30:52.808,C,3.52,63.0,3.53,100.0,P
2009-02-13 09:30:52.831,C,3.52,229.0,3.53,72.0,T
2009-02-13 09:30:52.865,C,3.52,4.0,3.53,163.0,N
2009-02-13 09:30:53.117,C,3.52,66.0,3.53,100.0,P
2009-02-13 09:30:53.282,C,3.52,4.0,3.53,162.0,N
2009-02-13 09:30:53.701,C,3.52,51.0,3.53,69.0,Z
2009-02-13 09:30:53.708,C,3.52,66.0,3.53,102.0,P
2009-02-13 09:30:53.741,C,3.52,5.0,3.53,162.0,N
2009-02-13 09:30:53.748,C,3.52,66.0,3.53,103.0,P
2009-02-13 09:30:53.845,C,3.52,5.0,3.53,170.0,N
2009-02-13 09:30:53.860,C,3.52,52.0,3.53,69.0,Z
2009-02-13 09:30:53.861,C,3.52,51.0,3.53,69.0,Z
2009-02-13 09:30:53.867,C,3.52,229.0,3.53,72.0,T
2009-02-13 09:30:53.867,C,3.52,230.0,3.53,72.0,T
2009-02-13 09:30:53.868,C,3.52,66.0,3.53,103.0,P
2009-02-13 09:30:53.876,C,3.52,52.0,3.53,69.0,Z
2009-02-13 09:30:53.877,C,3.52,51.0,3.53,69.0,Z
2009-02-13 09:30:53.878,C,3.52,67.0,3.53,103.0,P
2009-02-13 09:30:53.880,C,3.52,52.0,3.53,69.0,Z
2009-02-13 09:30:53.881,C,3.52,230.0,3.53,72.0,T
2009-02-13 09:30:53.886,C,3.52,51.0,3.53,69.0,Z
2009-02-13 09:30:53.888,C,3.52,66.0,3.53,103.0,P
2009-02-13 09:30:53.891,C,3.52,229.0,3.53,72.0,T
2009-02-13 09:30:53.891,C,3.52,229.0,3.53,72.0,T
2009-02-13 09:30:53.907,C,3.52,52.0,3.53,69.0,Z
2009-02-13 09:30:53.908,C,3.52,51.0,3.53,69.0,Z
2009-02-13 09:30:53.910,C,3.52,229.0,3.53,72.0,T
2009-02-13 09:30:53.918,C,3.52,66.0,3.53,103.0,P
2009-02-13 09:30:53.924,C,3.52,52.0,3.53,69.0,Z
2009-02-13 09:30:53.925,C,3.52,51.0,3.53,69.0,Z
2009-02-13 09:30:53.928,C,3.52,66.0,3.53,103.0,P
2009-02-13 09:30:53.928,C,3.52,229.0,3.53,72.0,T
2009-02-13 09:30:53.929,C,3.52,52.0,3.53,69.0,Z
2009-02-13 09:30:53.931,C,3.52,51.0,3.53,69.0,Z
2009-02-13 09:30:53.933,C,3.52,230.0,3.53,72.0,T
2009-02-13 09:30:53.933,C,3.52,52.0,3.53,69.0,Z
2009-02-13 09:30:53.934,C,3.52,229.0,3.53,72.0,T
2009-02-13 09:30:53.938,C,3.52,67.0,3.53,103.0,P
2009-02-13 09:30:53.939,C,3.52,230.0,3.53,72.0,T
2009-02-13 09:30:53.941,C,3.52,51.0,3.53,69.0,Z
2009-02-13 09:30:53.943,C,3.52,229.0,3.53,72.0,T
2009-02-13 09:30:53.944,C,3.52,52.0,3.53,69.0,Z
2009-02-13 09:30:53.947,C,3.52,38.0,3.53,9.0,I
2009-02-13 09:30:53.948,C,3.52,51.0,3.53,69.0,Z
2009-02-13 09:30:53.949,C,3.52,67.0,3.53,101.0,P
2009-02-13 09:30:53.950,C,3.52,229.0,3.53,72.0,T
2009-02-13 09:30:53.950,C,3.52,52.0,3.53,69.0,Z
2009-02-13 09:30:53.950,C,3.52,51.0,3.53,69.0,Z
2009-02-13 09:30:53.953,C,3.52,229.0,3.53,72.0,T
2009-02-13 09:30:53.955,C,3.52,52.0,3.53,69.0,Z
2009-02-13 09:30:53.958,C,3.52,51.0,3.53,69.0,Z
2009-02-13 09:30:53.958,C,3.52,67.0,3.53,101.0,P
2009-02-13 09:30:53.958,C,3.52,230.0,3.53,72.0,T
2009-02-13 09:30:53.962,C,3.52,229.0,3.53,72.0,T
2009-02-13 09:30:53.964,C,3.52,52.0,3.53,69.0,Z
2009-02-13 09:30:53.966,C,3.52,51.0,3.53,69.0,Z
2009-02-13 09:30:53.967,C,3.52,52.0,3.53,69.0,Z
2009-02-13 09:30:53.968,C,3.52,229.0,3.53,72.0,T
2009-02-13 09:30:53.968,C,3.52,66.0,3.53,101.0,P
2009-02-13 09:30:53.972,C,3.52,51.0,3.53,69.0,Z
2009-02-13 09:30:53.972,C,3.52,230.0,3.53,72.0,T
2009-02-13 09:30:53.974,C,3.52,52.0,3.53,69.0,Z
2009-02-13 09:30:53.977,C,3.52,230.0,3.53,72.0,T
2009-02-13 09:30:53.978,C,3.52,67.0,3.53,101.0,P
2009-02-13 09:30:54.009,C,3.52,5.0,3.53,169.0,N
2009-02-13 09:30:54.028,C,3.52,230.0,3.53,76.0,T
2009-02-13 09:30:54.028,C,3.52,67.0,3.53,103.0,P
2009-02-13 09:30:54.030,C,3.52,52.0,3.53,71.0,Z
2009-02-13 09:30:54.075,C,3.52,230.0,3.53,74.0,T
2009-02-13 09:30:54.123,C,3.52,52.0,3.53,69.0,Z
2009-02-13 09:30:54.137,C,3.52,67.0,3.53,101.0,P
2009-02-13 09:30:54.247,C,3.52,52.0,3.53,71.0,Z
2009-02-13 09:30:54.250,C,3.52,230.0,3.53,76.0,T
2009-02-13 09:30:54.258,C,3.52,67.0,3.53,103.0,P
2009-02-13 09:30:54.385,C,3.52,38.0,3.53,191.0,I
2009-02-13 09:30:55.193,C,3.52,5.0,3.53,199.0,N
2009-02-13 09:30:55.956,C,3.52,166.0,3.53,76.0,T
2009-02-13 09:30:55.956,C,3.52,174.0,3.53,76.0,T
2009-02-13 09:30:55.956,C,3.52,122.0,3.53,76.0,T
2009-02-13 09:30:55.956,C,3.52,218.0,3.53,76.0,T
2009-02-13 09:30:55.956,C,3.52,70.0,3.53,76.0,T
2009-02-13 09:30:55.956,C,3.52,90.0,3.53,76.0,T
2009-02-13 09:30:55.957,C,3.52,50.0,3.53,73.0,Z
2009-02-13 09:30:55.957,C,3.52,46.0,3.53,79.0,Z
2009-02-13 09:30:55.957,C,3.52,49.0,3.53,76.0,Z
2009-02-13 09:30:55.957,C,3.52,42.0,3.53,79.0,Z
2009-02-13 09:30:55.957,C,3.52,44.0,3.53,79.0,Z
2009-02-13 09:30:55.958,C,3.52,41.0,3.53,82.0,Z
2009-02-13 09:30:55.958,C,3.52,42.0,3.53,81.0,Z
2009-02-13 09:30:55.958,C,7.15,9.0,8.0,1.0,P
2009-02-13 09:30:55.961,C,3.52,40.0,3.53,82.0,Z
2009-02-13 09:30:55.964,C,3.52,37.0,3.53,191.0,I
2009-02-13 09:30:55.965,C,3.52,7.0,3.53,198.0,I
2009-02-13 09:30:55.965,C,3.52,16.0,3.53,191.0,I
2009-02-13 09:30:55.966,C,3.52,66.0,3.53,77.0,T
2009-02-13 09:30:55.966,C,3.52,66.0,3.53,76.0,T
2009-02-13 09:30:55.966,C,3.52,64.0,3.53,78.0,T
2009-02-13 09:30:55.966,C,3.52,68.0,3.53,76.0,T
2009-02-13 09:30:55.966,C,3.52,63.0,3.53,80.0,T
2009-02-13 09:30:55.966,C,3.52,63.0,3.53,78.0,T
2009-02-13 09:30:55.966,C,3.52,57.0,3.53,90.0,T
2009-02-13 09:30:55.966,C,3.52,64.0,3.53,77.0,T
2009-02-13 09:30:55.967,C,3.52,7.0,3.53,200.0,I
2009-02-13 09:30:55.968,C,3.52,65.0,3.53,103.0,P
2009-02-13 09:30:55.968,C,3.52,49.0,3.53,116.0,P
2009-02-13 09:30:56.014,C,3.52,7.0,3.53,198.0,I
2009-02-13 09:30:56.057,C,3.52,57.0,3.53,89.0,T
2009-02-13 09:30:56.068,C,3.52,49.0,3.53,114.0,P
2009-02-13 09:30:56.492,C,3.52,7.0,3.53,199.0,I
2009-02-13 09:30:56.496,C,3.52,7.0,3.53,200.0,I
2009-02-13 09:30:56.573,C,3.52,7.0,3.53,199.0,I
2009-02-13 09:30:56.739,C,3.52,52.0,3.53,89.0,T
2009-02-13 09:30:56.739,C,3.52,5.0,3.53,199.0,I
2009-02-13 09:30:56.743,C,3.52,41.0,3.53,82.0,Z
2009-02-13 09:30:56.748,C,3.52,48.0,3.53,112.0,P
2009-02-13 09:30:56.749,C,3.52,53.0,3.53,89.0,T
2009-02-13 09:30:56.805,C,3.52,37.0,3.53,89.0,T
2009-02-13 09:30:56.999,C,3.52,5.0,3.53,198.0,I
2009-02-13 09:30:57.123,C,3.52,5.0,3.53,208.0,I
2009-02-13 09:30:57.127,C,3.52,5.0,3.53,210.0,I
2009-02-13 09:30:57.177,C,3.52,5.0,3.53,208.0,I
2009-02-13 09:30:57.251,C,3.52,42.0,3.53,82.0,Z
2009-02-13 09:30:57.252,C,3.52,38.0,3.53,89.0,T
2009-02-13 09:30:57.267,C,3.52,49.0,3.53,112.0,P
2009-02-13 09:30:57.345,C,3.52,2.0,3.53,199.0,N
2009-02-13 09:30:57.501,C,3.52,37.0,3.53,89.0,T
2009-02-13 09:30:57.502,C,3.52,41.0,3.53,82.0,Z
2009-02-13 09:30:57.503,C,3.52,42.0,3.53,82.0,Z
2009-02-13 09:30:57.503,C,3.52,38.0,3.53,89.0,T
2009-02-13 09:30:57.508,C,3.52,49.0,3.53,112.0,P
2009-02-13 09:30:57.508,C,3.52,41.0,3.53,82.0,Z
2009-02-13 09:30:57.509,C,3.52,42.0,3.53,82.0,Z
2009-02-13 09:30:57.509,C,3.52,37.0,3.53,89.0,T
2009-02-13 09:30:57.512,C,3.52,39.0,3.53,89.0,T
2009-02-13 09:30:57.512,C,3.52,44.0,3.53,82.0,Z
2009-02-13 09:30:57.517,C,3.52,51.0,3.53,112.0,P
2009-02-13 09:30:57.530,C,3.52,4.0,3.53,199.0,N
2009-02-13 09:30:57.541,C,3.52,43.0,3.53,82.0,Z
2009-02-13 09:30:57.542,C,3.52,40.0,3.53,89.0,T
2009-02-13 09:30:57.548,C,3.52,50.0,3.53,112.0,P
2009-02-13 09:30:57.841,C,3.52,39.0,3.53,89.0,T
2009-02-13 09:30:58.103,C,3.52,44.0,3.53,82.0,Z
2009-02-13 09:30:58.109,C,3.52,51.0,3.53,112.0,P
2009-02-13 09:30:58.111,C,3.52,40.0,3.53,89.0,T
2009-02-13 09:30:58.113,C,3.52,43.0,3.53,82.0,Z
2009-02-13 09:30:58.116,C,3.52,50.0,3.53,82.0,Z
2009-02-13 09:30:58.116,C,3.52,44.0,3.53,82.0,Z
2009-02-13 09:30:58.120,C,3.52,40.0,3.53,89.0,T
2009-02-13 09:30:58.125,C,3.52,46.0,3.53,89.0,T
2009-02-13 09:30:58.127,C,3.52,57.0,3.53,112.0,P
2009-02-13 09:30:58.127,C,3.52,51.0,3.53,112.0,P
2009-02-13 09:30:58.159,C,3.52,4.0,3.53,200.0,N
2009-02-13 09:30:58.212,C,3.52,4.0,3.53,199.0,N
2009-02-13 09:30:58.349,C,3.52,50.0,3.53,83.0,Z
2009-02-13 09:30:58.620,C,3.52,4.0,3.53,201.0,N
2009-02-13 09:30:59.124,C,3.52,35.0,3.53,208.0,I
2009-02-13 09:30:59.225,C,3.51,377.0,3.53,201.0,N
2009-02-13 09:30:59.233,C,3.52,4.0,3.53,201.0,N
2009-02-13 09:30:59.254,C,3.52,42.0,3.53,83.0,Z
2009-02-13 09:30:59.254,C,3.52,10.0,3.53,83.0,Z
2009-02-13 09:30:59.254,C,3.51,90.0,3.53,83.0,Z
2009-02-13 09:30:59.254,C,3.52,33.0,3.53,83.0,Z
2009-02-13 09:30:59.254,C,3.52,27.0,3.53,83.0,Z
2009-02-13 09:30:59.254,C,3.52,9.0,3.53,83.0,Z
2009-02-13 09:30:59.254,C,3.52,33.0,3.53,83.0,Z
2009-02-13 09:30:59.254,C,3.52,46.0,3.53,83.0,Z
2009-02-13 09:30:59.256,C,3.51,86.0,3.53,87.0,Z
2009-02-13 09:30:59.256,C,3.51,86.0,3.53,101.0,Z
2009-02-13 09:30:59.256,C,3.51,86.0,3.53,85.0,Z
2009-02-13 09:30:59.256,C,3.51,90.0,3.53,85.0,Z
2009-02-13 09:30:59.256,C,3.51,90.0,3.53,84.0,Z
2009-02-13 09:30:59.257,C,3.51,68.0,3.53,117.0,Z
2009-02-13 09:30:59.257,C,3.51,68.0,3.53,119.0,Z
2009-02-13 09:30:59.257,C,3.51,68.0,3.53,121.0,Z
2009-02-13 09:30:59.257,C,3.51,68.0,3.53,112.0,Z
2009-02-13 09:30:59.257,C,3.51,70.0,3.53,112.0,Z
2009-02-13 09:30:59.258,C,3.51,67.0,3.53,157.0,Z
2009-02-13 09:30:59.258,C,3.51,99.0,3.53,111.0,T
2009-02-13 09:30:59.258,C,3.51,68.0,3.53,149.0,Z
2009-02-13 09:30:59.258,C,3.51,68.0,3.53,151.0,Z
2009-02-13 09:30:59.258,C,3.51,68.0,3.53,157.0,Z
2009-02-13 09:30:59.258,C,3.51,66.0,3.53,162.0,Z
2009-02-13 09:30:59.258,C,3.51,67.0,3.53,162.0,Z
2009-02-13 09:30:59.258,C,3.51,115.0,3.53,112.0,P
2009-02-13 09:30:59.258,C,3.51,68.0,3.53,147.0,Z
2009-02-13 09:30:59.259,C,3.52,35.0,3.53,222.0,I
2009-02-13 09:30:59.259,C,3.51,64.0,3.53,162.0,Z
2009-02-13 09:30:59.259,C,3.52,30.0,3.53,222.0,I
2009-02-13 09:30:59.260,C,3.52,5.0,3.53,222.0,I
2009-02-13 09:30:59.261,C,3.51,93.0,3.53,145.0,T
2009-02-13 09:30:59.261,C,3.51,63.0,3.53,162.0,Z
2009-02-13 09:30:59.262,C,3.51,104.0,3.53,222.0,I
2009-02-13 09:30:59.262,C,3.51,63.0,3.53,161.0,Z
2009-02-13 09:30:59.262,C,3.51,63.0,3.53,160.0,Z
2009-02-13 09:30:59.263,C,3.51,63.0,3.53,162.0,Z
2009-02-13 09:30:59.263,C,3.51,64.0,3.53,152.0,Z
2009-02-13 09:30:59.263,C,3.51,63.0,3.53,152.0,Z
2009-02-13 09:30:59.264,C,3.51,104.0,3.53,223.0,I
2009-02-13 09:30:59.267,C,3.51,93.0,3.53,156.0,T
2009-02-13 09:30:59.269,C,3.51,93.0,3.53,155.0,T
2009-02-13 09:30:59.270,C,3.51,93.0,3.53,154.0,T
2009-02-13 09:30:59.273,C,3.51,64.0,3.53,154.0,Z
2009-02-13 09:30:59.273,C,3.51,64.0,3.53,152.0,Z
2009-02-13 09:30:59.273,C,3.51,64.0,3.53,150.0,Z
2009-02-13 09:30:59.274,C,3.51,65.0,3.53,153.0,Z
2009-02-13 09:30:59.274,C,3.51,65.0,3.53,152.0,Z
2009-02-13 09:30:59.274,C,3.51,65.0,3.53,150.0,Z
2009-02-13 09:30:59.275,C,3.51,64.0,3.53,155.0,Z
2009-02-13 09:30:59.275,C,3.51,63.0,3.53,155.0,Z
2009-02-13 09:30:59.275,C,3.51,64.0,3.53,154.0,Z
2009-02-13 09:30:59.276,C,3.51,92.0,3.52,80.0,T
2009-02-13 09:30:59.278,C,3.51,81.0,3.52,2.0,P
2009-02-13 09:30:59.278,C,3.51,84.0,3.52,2.0,P
2009-02-13 09:30:59.279,C,3.51,92.0,3.52,83.0,T
2009-02-13 09:30:59.280,C,3.51,95.0,3.53,385.0,I
2009-02-13 09:30:59.281,C,3.51,95.0,3.53,382.0,I
2009-02-13 09:30:59.281,C,3.51,95.0,3.53,367.0,I
2009-02-13 09:30:59.283,C,3.51,95.0,3.53,389.0,I
2009-02-13 09:30:59.297,C,3.51,82.0,3.52,2.0,P
2009-02-13 09:30:59.304,C,3.51,62.0,3.53,155.0,Z
2009-02-13 09:30:59.305,C,3.51,92.0,3.52,85.0,T
2009-02-13 09:30:59.305,C,3.51,51.0,3.53,155.0,Z
2009-02-13 09:30:59.305,C,3.51,49.0,3.53,155.0,Z
2009-02-13 09:30:59.305,C,3.51,53.0,3.53,155.0,Z
2009-02-13 09:30:59.305,C,3.51,90.0,3.52,85.0,T
2009-02-13 09:30:59.305,C,3.51,58.0,3.53,155.0,Z
2009-02-13 09:30:59.305,C,3.51,44.0,3.53,155.0,Z
2009-02-13 09:30:59.306,C,3.51,84.0,3.52,90.0,T
2009-02-13 09:30:59.306,C,3.51,84.0,3.52,85.0,T
2009-02-13 09:30:59.306,C,3.51,79.0,3.52,90.0,T
2009-02-13 09:30:59.306,C,3.51,89.0,3.52,85.0,T
2009-02-13 09:30:59.306,C,3.51,26.0,3.53,155.0,Z
2009-02-13 09:30:59.306,C,3.51,31.0,3.53,155.0,Z
2009-02-13 09:30:59.306,C,3.51,41.0,3.53,155.0,Z
2009-02-13 09:30:59.307,C,3.51,17.0,3.53,155.0,Z
2009-02-13 09:30:59.307,C,3.51,22.0,3.53,155.0,Z
2009-02-13 09:30:59.307,C,3.51,377.0,3.53,201.0,N
2009-02-13 09:30:59.308,C,3.51,45.0,3.52,78.0,P
2009-02-13 09:30:59.309,C,3.51,90.0,3.53,389.0,I
2009-02-13 09:30:59.309,C,3.51,15.0,3.53,155.0,Z
2009-02-13 09:30:59.309,C,3.51,78.0,3.52,90.0,T
2009-02-13 09:30:59.310,C,3.51,76.0,3.52,90.0,T
2009-02-13 09:30:59.312,C,3.51,90.0,3.53,400.0,I
2009-02-13 09:30:59.312,C,3.51,88.0,3.53,400.0,I
2009-02-13 09:30:59.314,C,3.51,40.0,3.52,99.0,T
2009-02-13 09:30:59.316,C,3.51,15.0,3.52,18.0,Z
2009-02-13 09:30:59.316,C,3.51,15.0,3.52,52.0,Z
2009-02-13 09:30:59.316,C,3.51,15.0,3.52,76.0,Z
2009-02-13 09:30:59.317,C,3.51,15.0,3.52,78.0,Z
2009-02-13 09:30:59.317,C,3.51,22.0,3.52,78.0,P
2009-02-13 09:30:59.329,C,3.51,381.0,3.53,197.0,N
2009-02-13 09:30:59.329,C,3.51,377.0,3.53,197.0,N
2009-02-13 09:30:59.329,C,3.51,381.0,3.52,29.0,N
2009-02-13 09:30:59.329,C,3.51,381.0,3.52,4.0,N
2009-02-13 09:30:59.360,C,3.51,14.0,3.52,78.0,Z
2009-02-13 09:30:59.387,C,3.51,22.0,3.52,76.0,P
2009-02-13 09:30:59.393,C,3.51,14.0,3.52,80.0,Z
2009-02-13 09:30:59.407,C,3.51,22.0,3.52,78.0,P
2009-02-13 09:30:59.462,C,3.51,35.0,3.52,99.0,T
2009-02-13 09:30:59.480,C,3.5,60.0,3.85,4.0,W
2009-02-13 09:30:59.480,C,3.21,4.0,3.85,4.0,W
2009-02-13 09:30:59.480,C,3.21,4.0,3.54,60.0,W
2009-02-13 09:30:59.529,C,3.51,35.0,3.52,98.0,T
2009-02-13 09:30:59.533,C,3.51,381.0,3.52,24.0,N
2009-02-13 09:30:59.540,C,3.51,381.0,3.52,27.0,N
2009-02-13 09:30:59.880,C,3.5,60.0,3.53,60.0,W
2009-02-13 09:30:59.895,C,3.51,35.0,3.52,100.0,T
2009-02-13 09:30:59.898,C,3.51,22.0,3.52,80.0,P
2009-02-13 09:31:00.025,C,3.47,5.0,3.58,5.0,B
2009-02-13 09:31:00.025,C,3.49,5.0,3.54,5.0,B
2009-02-13 09:31:00.025,C,3.48,5.0,3.54,5.0,B
2009-02-13 09:31:00.025,C,3.47,5.0,3.54,5.0,B
2009-02-13 09:31:00.251,C,3.51,144.0,3.52,80.0,Z
2009-02-13 09:31:00.252,C,3.51,146.0,3.52,80.0,Z
2009-02-13 09:31:00.254,C,3.51,147.0,3.52,80.0,Z
2009-02-13 09:31:00.254,C,3.51,381.0,3.52,26.0,N
2009-02-13 09:31:00.254,C,3.51,148.0,3.52,80.0,Z
2009-02-13 09:31:00.255,C,3.51,37.0,3.52,100.0,T
2009-02-13 09:31:00.256,C,3.51,153.0,3.52,80.0,Z
2009-02-13 09:31:00.257,C,3.51,162.0,3.52,80.0,Z
2009-02-13 09:31:00.257,C,3.51,158.0,3.52,80.0,Z
2009-02-13 09:31:00.258,C,3.51,25.0,3.52,80.0,P
